x 		 t 		 u
1.7959 	 0.1020 	 5.671558
1.7959 	 0.1224 	 5.712842
1.7959 	 0.1429 	 5.761520
1.7959 	 0.1633 	 5.817794
1.7959 	 0.1837 	 5.881896
1.7959 	 0.2041 	 5.954090
1.7959 	 0.2245 	 6.034674
1.7959 	 0.2449 	 6.123983
1.7959 	 0.2653 	 6.222390
1.7959 	 0.2857 	 6.330309
1.7959 	 0.3061 	 6.448198
1.7959 	 0.3265 	 6.576562
1.7959 	 0.3469 	 6.715960
1.7959 	 0.3673 	 6.867002
1.7959 	 0.3878 	 7.030359
1.7959 	 0.4082 	 7.206769
1.7959 	 0.4286 	 7.397037
1.7959 	 0.4490 	 7.602045
1.7959 	 0.4694 	 7.822761
1.7959 	 0.4898 	 8.060241
1.7959 	 0.5102 	 8.315642
1.7959 	 0.5306 	 8.590230
1.7959 	 0.5510 	 8.885389
1.7959 	 0.5714 	 9.202636
1.7959 	 0.5918 	 9.543631
1.7959 	 0.6122 	 9.910192
1.7959 	 0.6327 	 10.304314
1.7959 	 0.6531 	 10.728181
1.7959 	 0.6735 	 11.184192
1.7959 	 0.6939 	 11.674980
1.7959 	 0.7143 	 12.203438
1.7959 	 0.7347 	 12.772746
1.7959 	 0.7551 	 13.386405
1.7959 	 0.7755 	 14.048266
1.7959 	 0.7959 	 14.762575
1.7959 	 0.8163 	 15.534014
1.7959 	 0.8367 	 16.367751
1.7959 	 0.8571 	 17.269495
1.7959 	 0.8776 	 18.245558
1.7959 	 0.8980 	 19.302925
1.7959 	 0.9184 	 20.449333
1.7959 	 0.9388 	 21.693360
1.7959 	 0.9592 	 23.044525
1.7959 	 0.9796 	 24.513402
1.7959 	 1.0000 	 26.111745
1.9592 	 0.0000 	 5.917534
1.9592 	 0.0204 	 5.924285
1.9592 	 0.0408 	 5.938266
1.9592 	 0.0612 	 5.959547
1.9592 	 0.0816 	 5.988224
1.9592 	 0.1020 	 6.024421
1.9592 	 0.1224 	 6.068291
1.9592 	 0.1429 	 6.120015
1.9592 	 0.1633 	 6.179809
1.9592 	 0.1837 	 6.247918
1.9592 	 0.2041 	 6.324623
1.9592 	 0.2245 	 6.410240
1.9592 	 0.2449 	 6.505126
1.9592 	 0.2653 	 6.609677
1.9592 	 0.2857 	 6.724332
1.9592 	 0.3061 	 6.849579
1.9592 	 0.3265 	 6.985955
1.9592 	 0.3469 	 7.134050
1.9592 	 0.3673 	 7.294516
1.9592 	 0.3878 	 7.468066
1.9592 	 0.4082 	 7.655481
1.9592 	 0.4286 	 7.857618
1.9592 	 0.4490 	 8.075415
1.9592 	 0.4694 	 8.309899
